,E-waste Collection Points,Collection Type,Postal Code,Remarks,Website,Full,lat,lng,color,hover_text
189,BEST DENKI @ JUNCTION 8 SHOPPING CENTRE,Retailer E-bin,579837,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"9 BISHAN PLACE, JUNCTION 8 SHOPPING CENTRE, #03-2, IN-STORE SINGAPORE",1.3506808,103.8487631,#0000ff,"Retailer E-bin<br>E-waste Collection Points: BEST DENKI @ JUNCTION 8 SHOPPING CENTRE<br>Address:  9 BISHAN PLACE, JUNCTION 8 SHOPPING CENTRE, #03-2, IN-STORE SINGAPORE<br>Latitude: 1.3506808<br>Longitude: 103.8487631"
190,BEST DENKI @ JURONG POINT,Retailer E-bin,648331,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"63 JURONG WEST CENTRAL 3, JURONG POINT, #B1-92, IN-STORE SINGAPORE",1.3397443,103.7067297,#0000ff,"Retailer E-bin<br>E-waste Collection Points: BEST DENKI @ JURONG POINT<br>Address:  63 JURONG WEST CENTRAL 3, JURONG POINT, #B1-92, IN-STORE SINGAPORE<br>Latitude: 1.3397443<br>Longitude: 103.7067297"
191,BEST DENKI @ NGEE ANN CITY TOWER A,Retailer E-bin,238873,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"391A ORCHARD ROAD, NGEE ANN CITY TOWER A SINGAPORE",1.3025572,103.834568,#0000ff,"Retailer E-bin<br>E-waste Collection Points: BEST DENKI @ NGEE ANN CITY TOWER A<br>Address:  391A ORCHARD ROAD, NGEE ANN CITY TOWER A SINGAPORE<br>Latitude: 1.3025572<br>Longitude: 103.834568"
192,BEST DENKI @ PARKWAY PARADE,Retailer E-bin,449269,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"80 MARINE PARADE ROAD, PARKWAY PARADE, #03-29, IN-STORE SINGAPORE",1.3013366,103.9052333,#0000ff,"Retailer E-bin<br>E-waste Collection Points: BEST DENKI @ PARKWAY PARADE<br>Address:  80 MARINE PARADE ROAD, PARKWAY PARADE, #03-29, IN-STORE SINGAPORE<br>Latitude: 1.3013366<br>Longitude: 103.9052333"
193,BEST DENKI @ PLAZA SINGAPURA,Retailer E-bin,238839,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"68 ORCHARD ROAD, PLAZA SINGAPURA, #03-39, BESIDE CASHIER COUNTER SINGAPORE",1.3005317,103.8452356,#0000ff,"Retailer E-bin<br>E-waste Collection Points: BEST DENKI @ PLAZA SINGAPURA<br>Address:  68 ORCHARD ROAD, PLAZA SINGAPURA, #03-39, BESIDE CASHIER COUNTER SINGAPORE<br>Latitude: 1.3005317<br>Longitude: 103.8452356"
194,BEST DENKI @ THE CLEMENTI MALL,Retailer E-bin,129588,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"3155 COMMONWEALTH AVENUE WEST, THE CLEMENTI MALL, #04-46/47/48/49, IN-STORE SINGAPORE",1.3155145,103.7645741,#0000ff,"Retailer E-bin<br>E-waste Collection Points: BEST DENKI @ THE CLEMENTI MALL<br>Address:  3155 COMMONWEALTH AVENUE WEST, THE CLEMENTI MALL, #04-46/47/48/49, IN-STORE SINGAPORE<br>Latitude: 1.3155145<br>Longitude: 103.7645741"
195,BEST DENKI @ VIVOCITY,Retailer E-bin,98585,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"1 HARBOURFRONT WALK, VIVOCITY, #02-07, IN-STORE CUSTOMER SERVICE COUNTER SINGAPORE",1.2644032,103.8222071,#0000ff,"Retailer E-bin<br>E-waste Collection Points: BEST DENKI @ VIVOCITY<br>Address:  1 HARBOURFRONT WALK, VIVOCITY, #02-07, IN-STORE CUSTOMER SERVICE COUNTER SINGAPORE<br>Latitude: 1.2644032<br>Longitude: 103.8222071"
196,BEST DENKI @ WATERWAY POINT,Retailer E-bin,828761,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"83 PUNGGOL CENTRAL, WATERWAY POINT, EAST WING, MAIN ENTRANCE SINGAPORE",1.4067567,103.9024751,#0000ff,"Retailer E-bin<br>E-waste Collection Points: BEST DENKI @ WATERWAY POINT<br>Address:  83 PUNGGOL CENTRAL, WATERWAY POINT, EAST WING, MAIN ENTRANCE SINGAPORE<br>Latitude: 1.4067567<br>Longitude: 103.9024751"
197,CASH CONVERTERS @ 135 JURONG GATEWAY ROAD,Retailer E-bin,600135,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"135 JURONG GATEWAY ROAD, BUYER'S OFFICE SINGAPORE",1.3340642,103.7403992,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CASH CONVERTERS @ 135 JURONG GATEWAY ROAD<br>Address:  135 JURONG GATEWAY ROAD, BUYER'S OFFICE SINGAPORE<br>Latitude: 1.3340642<br>Longitude: 103.7403992"
198,CASH CONVERTERS @ 192 TOA PAYOH LORONG 4,Retailer E-bin,310192,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"192 TOA PAYOH LORONG 4, BUYER'S OFFICE SINGAPORE",1.3318407,103.8506396,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CASH CONVERTERS @ 192 TOA PAYOH LORONG 4<br>Address:  192 TOA PAYOH LORONG 4, BUYER'S OFFICE SINGAPORE<br>Latitude: 1.3318407<br>Longitude: 103.8506396"
199,CASH CONVERTERS @ 510 TAMPINES CENTRAL 1,Retailer E-bin,520510,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"510 TAMPINES CENTRAL 1, BUYER'S OFFICE SINGAPORE",1.354793,103.944474,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CASH CONVERTERS @ 510 TAMPINES CENTRAL 1<br>Address:  510 TAMPINES CENTRAL 1, BUYER'S OFFICE SINGAPORE<br>Latitude: 1.354793<br>Longitude: 103.944474"
200,CASH CONVERTERS @ 710A ANG MO KIO AVE 8,Retailer E-bin,561710,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"710A ANG MO KIO AVE 8, GROUND FLOOR - BUYER’S OFFICE SINGAPORE",1.3705729,103.8481215,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CASH CONVERTERS @ 710A ANG MO KIO AVE 8<br>Address:  710A ANG MO KIO AVE 8, GROUND FLOOR - BUYER’S OFFICE SINGAPORE<br>Latitude: 1.3705729<br>Longitude: 103.8481215"
201,CHALLENGER @ ANG MO KIO HUB,Retailer E-bin,569933,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"ANG MO KIO AVENUE 3, ANG MOH KIO HUB, #B1-58, OUTLET ENTRANCE SINGAPORE",1.36953,103.8484398,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ ANG MO KIO HUB<br>Address:  ANG MO KIO AVENUE 3, ANG MOH KIO HUB, #B1-58, OUTLET ENTRANCE SINGAPORE<br>Latitude: 1.36953<br>Longitude: 103.8484398"
202,CHALLENGER @ BUGIS JUNCTION BASEMENT 1,Retailer E-bin,188021,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"200 VICTORIA STREET, BUGIS JUNCTION, #B1-26, IN-STORE SINGAPORE",1.2993754,103.8555261,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ BUGIS JUNCTION BASEMENT 1<br>Address:  200 VICTORIA STREET, BUGIS JUNCTION, #B1-26, IN-STORE SINGAPORE<br>Latitude: 1.2993754<br>Longitude: 103.8555261"
203,CHALLENGER @ BUGIS JUNCTION LEVEL 3,Retailer E-bin,188021,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"200 VICTORIA STREET, BUGIS JUNCTION, #03-10E, IN-STORE SINGAPORE",1.2993754,103.8555261,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ BUGIS JUNCTION LEVEL 3<br>Address:  200 VICTORIA STREET, BUGIS JUNCTION, #03-10E, IN-STORE SINGAPORE<br>Latitude: 1.2993754<br>Longitude: 103.8555261"
204,CHALLENGER @ CHANGI CITY POINT,Retailer E-bin,486038,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"5 CHANGI BUSINESS PARK CENTRAL 1, CHANGI CITY POINT, #01-56, IN-STORE SINGAPORE",1.3342732,103.9627387,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ CHANGI CITY POINT<br>Address:  5 CHANGI BUSINESS PARK CENTRAL 1, CHANGI CITY POINT, #01-56, IN-STORE SINGAPORE<br>Latitude: 1.3342732<br>Longitude: 103.9627387"
205,CHALLENGER @ EASTPOINT MALL,Retailer E-bin,528833,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"3 SIMEI STREET 6, EASTPOINT MALL, #B1-08, IN-STORE SINGAPORE",1.342473831,103.9528018,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ EASTPOINT MALL<br>Address:  3 SIMEI STREET 6, EASTPOINT MALL, #B1-08, IN-STORE SINGAPORE<br>Latitude: 39.2934812<br>Longitude: -76.5101545999999"
206,CHALLENGER @ HOUGANG MALL,Retailer E-bin,538766,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"90 HOUGANG AVENUE 10, HOUGANG MALL, #02-13, IN-STORE SINGAPORE",1.3725894,103.8937225,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ HOUGANG MALL<br>Address:  90 HOUGANG AVENUE 10, HOUGANG MALL, #02-13, IN-STORE SINGAPORE<br>Latitude: 1.3725894<br>Longitude: 103.8937225"
207,CHALLENGER @ IMM,Retailer E-bin,609601,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"2 JURONG EAST STREET 21, IMM, #02-23, IN-STORE SINGAPORE",1.3348154,103.7468395,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ IMM<br>Address:  2 JURONG EAST STREET 21, IMM, #02-23, IN-STORE SINGAPORE<br>Latitude: 1.3348154<br>Longitude: 103.7468395"
208,CHALLENGER @ JEM,Retailer E-bin,608549,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"50 JURONG GATEWAY ROAD, JEM, #04-01, IN-STORE SINGAPORE",1.3330772,103.7429022,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ JEM<br>Address:  50 JURONG GATEWAY ROAD, JEM, #04-01, IN-STORE SINGAPORE<br>Latitude: 1.3330772<br>Longitude: 103.7429022"
209,CHALLENGER @ JURONG POINT,Retailer E-bin,648886,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"1 JURONG WEST CENTRAL 2, JURONG POINT, #B1-94, IN-STORE SINGAPORE",1.3397443,103.7067297,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ JURONG POINT<br>Address:  1 JURONG WEST CENTRAL 2, JURONG POINT, #B1-94, IN-STORE SINGAPORE<br>Latitude: 1.3397443<br>Longitude: 103.7067297"
210,CHALLENGER @ NEX MALL,Retailer E-bin,556083,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"23 SERANGOON CENTRAL, NEX MALL, #03-33/34, IN-STORE SINGAPORE",1.3507723,103.8722585,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ NEX MALL<br>Address:  23 SERANGOON CENTRAL, NEX MALL, #03-33/34, IN-STORE SINGAPORE<br>Latitude: 1.3507723<br>Longitude: 103.8722585"
211,CHALLENGER @ NORTHPOINT SHOPPING CENTRE,Retailer E-bin,769098,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"930 YISHUN AVE 2, #03-90/10 SINGAPORE",1.42959,103.8357694,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ NORTHPOINT SHOPPING CENTRE<br>Address:  930 YISHUN AVE 2, #03-90/10 SINGAPORE<br>Latitude: 1.42959<br>Longitude: 103.8357694"
212,CHALLENGER @ PAYA LEBAR QUARTER(PLQ),Retailer E-bin,409057,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"10 PAYA LEBAR ROAD, PAYA LEBAR QUARTER(PLQ), #04-01, IN-STORE SINGAPORE",1.3175284,103.8928037,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ PAYA LEBAR QUARTER(PLQ)<br>Address:  10 PAYA LEBAR ROAD, PAYA LEBAR QUARTER(PLQ), #04-01, IN-STORE SINGAPORE<br>Latitude: 1.3175284<br>Longitude: 103.8928037"
213,CHALLENGER @ PLAZA SINGAPURA,Retailer E-bin,238839,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"68 ORCHARD ROAD, PLAZA SINGAPURA, #04-12, IN-STORE SINGAPORE",1.3005317,103.8452356,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ PLAZA SINGAPURA<br>Address:  68 ORCHARD ROAD, PLAZA SINGAPURA, #04-12, IN-STORE SINGAPORE<br>Latitude: 1.3005317<br>Longitude: 103.8452356"
214,CHALLENGER @ RAFFLES CITY SHOPPING CENTRE,Retailer E-bin,179103,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"252 NORTH BRIDGE RD, #03-22/23 SINGAPORE",1.2939583,103.8526163,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ RAFFLES CITY SHOPPING CENTRE<br>Address:  252 NORTH BRIDGE RD, #03-22/23 SINGAPORE<br>Latitude: 1.2939583<br>Longitude: 103.8526163"
215,CHALLENGER @ SUN PLAZA,Retailer E-bin,757713,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"30 SEMBAWANG DRIVE, SUN PLAZA, #02-06, BACK OF STORE SINGAPORE",1.4482678,103.8196887,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ SUN PLAZA<br>Address:  30 SEMBAWANG DRIVE, SUN PLAZA, #02-06, BACK OF STORE SINGAPORE<br>Latitude: 1.4482678<br>Longitude: 103.8196887"
216,CHALLENGER @ TAMPINES 1,Retailer E-bin,529536,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"10 TAMPINES CENTRAL 1, TAMPINES 1, #04-25, IN-STORE REPAIR COUNTER SINGAPORE",1.3540351,103.9453692,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ TAMPINES 1<br>Address:  10 TAMPINES CENTRAL 1, TAMPINES 1, #04-25, IN-STORE REPAIR COUNTER SINGAPORE<br>Latitude: 1.3540351<br>Longitude: 103.9453692"
217,CHALLENGER @ TIONG BAHRU PLAZA,Retailer E-bin,168732,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"302 TIONG BAHRU ROAD, TIONG BAHRU PLAZA, #03-19, IN-STORE SINGAPORE",1.2865081,103.8277527,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ TIONG BAHRU PLAZA<br>Address:  302 TIONG BAHRU ROAD, TIONG BAHRU PLAZA, #03-19, IN-STORE SINGAPORE<br>Latitude: 1.2865081<br>Longitude: 103.8277527"
218,CHALLENGER @ VIVOCITY,Retailer E-bin,98585,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"1 HARBOURFRONT WALK, VIVOCITY, #02-34, IN-STORE SINGAPORE",1.2644032,103.8222071,#0000ff,"Retailer E-bin<br>E-waste Collection Points: CHALLENGER @ VIVOCITY<br>Address:  1 HARBOURFRONT WALK, VIVOCITY, #02-34, IN-STORE SINGAPORE<br>Latitude: 1.2644032<br>Longitude: 103.8222071"
219,COLD STORAGE @ APERIA,Retailer E-bin,339511,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"12  KALLANG AVE, APERIA, #01-47 SINGAPORE",1.3103444,103.8641272,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ APERIA<br>Address:  12  KALLANG AVE, APERIA, #01-47 SINGAPORE<br>Latitude: 1.3103444<br>Longitude: 103.8641272"
220,COLD STORAGE @ BUGIS JUNCTION,Retailer E-bin,188021,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"230 VICTORIA STREET, BUGIS JUNCTION, #B1-17 SINGAPORE",1.300089,103.8562092,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ BUGIS JUNCTION<br>Address:  230 VICTORIA STREET, BUGIS JUNCTION, #B1-17 SINGAPORE<br>Latitude: 1.300089<br>Longitude: 103.8562092"
221,COLD STORAGE @ CLUNY COURT,Retailer E-bin,259760,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"501 BUKIT TIMAH ROAD, CLUNY COURT, #01-02 SINGAPORE",1.3226734,103.8142876,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ CLUNY COURT<br>Address:  501 BUKIT TIMAH ROAD, CLUNY COURT, #01-02 SINGAPORE<br>Latitude: 1.3226734<br>Longitude: 103.8142876"
222,COLD STORAGE @ COMPASS ONE,Retailer E-bin,545078,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"1 SENGKANG SQUARE, COMPASS ONE, #B1-25 SINGAPORE",1.3920064,103.89505,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ COMPASS ONE<br>Address:  1 SENGKANG SQUARE, COMPASS ONE, #B1-25 SINGAPORE<br>Latitude: 1.3920064<br>Longitude: 103.89505"
223,COLD STORAGE @ EAST VILLAGE,Retailer E-bin,487048,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"430 UPPER CHANGI ROAD, #01-47 SINGAPORE",1.3318464,103.9463496,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ EAST VILLAGE<br>Address:  430 UPPER CHANGI ROAD, #01-47 SINGAPORE<br>Latitude: 1.3318464<br>Longitude: 103.9463496"
224,COLD STORAGE @ GREAT WORLD CITY,Retailer E-bin,237994,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"1 KIM SENG PROMENADE, GREAT WORLD CITY, #B1-18 SINGAPORE",1.2936417,103.8319293,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ GREAT WORLD CITY<br>Address:  1 KIM SENG PROMENADE, GREAT WORLD CITY, #B1-18 SINGAPORE<br>Latitude: 1.2936417<br>Longitude: 103.8319293"
225,COLD STORAGE @ GUTHRIE HOUSE,Retailer E-bin,268802,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"1 FIFTH AVENUE, GUTHRIE HOUSE, #01-05 SINGAPORE",1.3307166,103.795446,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ GUTHRIE HOUSE<br>Address:  1 FIFTH AVENUE, GUTHRIE HOUSE, #01-05 SINGAPORE<br>Latitude: 1.3307166<br>Longitude: 103.795446"
226,COLD STORAGE @ HILLVIEW MARKET PLACE,Retailer E-bin,667979,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"4 HILLVIEW RISE, HILLVIEW MARKET PLACE, #02-07 SINGAPORE",1.3638265,103.7646538,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ HILLVIEW MARKET PLACE<br>Address:  4 HILLVIEW RISE, HILLVIEW MARKET PLACE, #02-07 SINGAPORE<br>Latitude: 1.3638265<br>Longitude: 103.7646538"
227,COLD STORAGE @ JELITA SHOPPING CENTRE,Retailer E-bin,278628,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"293 HOLLAND ROAD, JELITA SHOPPING CENTRE, #01-01 SINGAPORE",1.3177543,103.7859492,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ JELITA SHOPPING CENTRE<br>Address:  293 HOLLAND ROAD, JELITA SHOPPING CENTRE, #01-01 SINGAPORE<br>Latitude: 1.3177543<br>Longitude: 103.7859492"
228,COLD STORAGE @ KALLANG LEISURE PARK,Retailer E-bin,397693,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"5 STADIUM WALK, KALLANG LEISURE PARK, #B1-01 SINGAPORE",1.3021918,103.876502,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ KALLANG LEISURE PARK<br>Address:  5 STADIUM WALK, KALLANG LEISURE PARK, #B1-01 SINGAPORE<br>Latitude: 1.3021918<br>Longitude: 103.876502"
229,COLD STORAGE @ NOVENA SQUARE,Retailer E-bin,307683,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"238 THOMSON ROAD, NOVENA SQUARE, #01-28 SINGAPORE",1.3200049,103.8439137,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ NOVENA SQUARE<br>Address:  238 THOMSON ROAD, NOVENA SQUARE, #01-28 SINGAPORE<br>Latitude: 1.3200049<br>Longitude: 103.8439137"
230,COLD STORAGE @ ONE NORTH,Retailer E-bin,138632,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"1 FUSIONOPOLIS WAY, ONE NORTH, #B2-03 SINGAPORE",1.2989016,103.787188,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ ONE NORTH<br>Address:  1 FUSIONOPOLIS WAY, ONE NORTH, #B2-03 SINGAPORE<br>Latitude: 1.2989016<br>Longitude: 103.787188"
231,COLD STORAGE @ PARKWAY PARADE,Retailer E-bin,449269,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"80 MARINE PARADE ROAD, #B1-84 SINGAPORE",1.3008184,103.9056649,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ PARKWAY PARADE<br>Address:  80 MARINE PARADE ROAD, #B1-84 SINGAPORE<br>Latitude: 1.3008184<br>Longitude: 103.9056649"
232,COLD STORAGE @ RAFFLES CITY SHOPPING CENTRE,Retailer E-bin,179103,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"1 STAMFORD ROAD, RAFFLES CITY SHOPPING CENTRE, #B1-01 SINGAPORE",1.29401,103.8531473,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ RAFFLES CITY SHOPPING CENTRE<br>Address:  1 STAMFORD ROAD, RAFFLES CITY SHOPPING CENTRE, #B1-01 SINGAPORE<br>Latitude: 1.29401<br>Longitude: 103.8531473"
233,COLD STORAGE @ SIGLAP V,Retailer E-bin,458278,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"2 FIRST STREET, #01-05 SINGAPORE",1.3128904,103.9235006,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ SIGLAP V<br>Address:  2 FIRST STREET, #01-05 SINGAPORE<br>Latitude: 1.3128904<br>Longitude: 103.9235006"
234,COLD STORAGE @ TAMPINES 1,Retailer E-bin,529536,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"10 TAMPINES CENTRAL 1, #B1-01 SINGAPORE",1.354212,103.9450352,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ TAMPINES 1<br>Address:  10 TAMPINES CENTRAL 1, #B1-01 SINGAPORE<br>Latitude: 1.354212<br>Longitude: 103.9450352"
235,COLD STORAGE @ TANGLIN MALL,Retailer E-bin,247933,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"163 TANGLIN ROAD, TANGLIN MALL, #B1-01 SINGAPORE",1.3048437,103.8238278,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ TANGLIN MALL<br>Address:  163 TANGLIN ROAD, TANGLIN MALL, #B1-01 SINGAPORE<br>Latitude: 1.3048437<br>Longitude: 103.8238278"
236,COLD STORAGE @ THE STAR VISTA,Retailer E-bin,138617,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"1 VISTA EXCHANGE GREEN, THE STAR VISTA, #B1-02 SINGAPORE",1.3068072,103.7883997,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ THE STAR VISTA<br>Address:  1 VISTA EXCHANGE GREEN, THE STAR VISTA, #B1-02 SINGAPORE<br>Latitude: 1.3068072<br>Longitude: 103.7883997"
237,COLD STORAGE @ UE SQUARE,Retailer E-bin,239917,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"81 CLEMENCEAU AVENUE, UE SQUARE, #02-15 SINGAPORE",1.2921679,103.8426697,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ UE SQUARE<br>Address:  81 CLEMENCEAU AVENUE, UE SQUARE, #02-15 SINGAPORE<br>Latitude: 1.2921679<br>Longitude: 103.8426697"
238,COLD STORAGE @ UNITED SQUARE,Retailer E-bin,307591,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"101 THOMSON ROAD, UNITED SQUARE, #B1-29 SINGAPORE",1.3171849,103.8436045,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ UNITED SQUARE<br>Address:  101 THOMSON ROAD, UNITED SQUARE, #B1-29 SINGAPORE<br>Latitude: 1.3171849<br>Longitude: 103.8436045"
239,COLD STORAGE @ WEST COAST PLAZA,Retailer E-bin,127371,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"154 WEST COAST ROAD, WEST COAST PLAZA, #B1-19 SINGAPORE",1.303702,103.7659312,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COLD STORAGE @ WEST COAST PLAZA<br>Address:  154 WEST COAST ROAD, WEST COAST PLAZA, #B1-19 SINGAPORE<br>Latitude: 1.303702<br>Longitude: 103.7659312"
240,COURTS @ 460 TOA PAYOH LORONG 6,Retailer E-bin,310460,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"460 TOA PAYOH LORONG 6, MAIN ENTRANCE SINGAPORE",1.3319995,103.8497963,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COURTS @ 460 TOA PAYOH LORONG 6<br>Address:  460 TOA PAYOH LORONG 6, MAIN ENTRANCE SINGAPORE<br>Latitude: 1.3319995<br>Longitude: 103.8497963"
241,COURTS @ ANG MO KIO AVE 6,Retailer E-bin,560730,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"730 ANG MO KIO AVE 6, STORE REAR ENTRANCE SINGAPORE",1.3734716,103.8458098,#0000ff,"Retailer E-bin<br>E-waste Collection Points: COURTS @ ANG MO KIO AVE 6<br>Address:  730 ANG MO KIO AVE 6, STORE REAR ENTRANCE SINGAPORE<br>Latitude: 1.3734716<br>Longitude: 103.8458098"
